,id,idcloud,period,number_dataset,number_obeservationInDataset,area_covered_ha,area_covered_km2,coverage_rate,sampling_effort_transect_Km,staff_data_collectionAndsupervision,transet_sampling_duration_days,density,density_maximumError,densityMinimumError,populationSize,populationSizeMaximumError,populationSizeMinimumError,encounterRate,encounterRateMaximumError,encounterRateMinimumError,captureRate,captureRateMaximumError,captureRateMinimumError,occupancyRate,occupancyRateMaximumError,occupancyRateMinimumError,level,link,color,year,references,image,is_active,created_at,number_data_point,updated_at,species,region,country,landscape,sector2,sector,block,site,block2,sampling_method,main_landscape
2063,693,-1,-,2,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,0,0,2019,0,,True,2022-12-16T09:49:12.407590Z,-1.0,2023-10-25T09:45:55.147769Z,53,1,1,3,nan,,,20,nan,5.0,1839
2064,1829,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,https://drive.google.com/file/d/10O1iKjVO8mMgXHOBAqga4HH4Kcd4suEb/view?usp=sharing,0,2019,"Beukou, G. B., Sombambo, M,. Nzooh Dongmo, Z. L., N’Goran, K. P., Hessana, D., Sebogo, L., Mengamenya, A., (2019). Dynamique des populations des grands et moyens mammifères dans le segment Cameroun du paysage Tri-National de la Sangha. Rapport Technique, WWF, MINFOF, Cameroun: 75p.",,True,2023-03-13T08:47:52.064684Z,-1.0,2024-02-13T17:42:36.949782Z,1,1,1,2,nan,,,2,nan,1.0,1843
2065,1729,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07,0.09000000000000001,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,https://drive.google.com/file/d/10O1iKjVO8mMgXHOBAqga4HH4Kcd4suEb/view?usp=sharing,0,2019,"Beukou, G. B., Sombambo, M,. Nzooh Dongmo, Z. L., N’Goran, K. P., Hessana, D., Sebogo, L., Mengamenya, A., (2019). Dynamique des populations des grands et moyens mammifères dans le segment Cameroun du paysage Tri-National de la Sangha. Rapport Technique, WWF, MINFOF, Cameroun: 75p.",,True,2023-03-08T10:47:27.235699Z,-1.0,2023-10-25T13:59:16.603725Z,35,1,1,2,nan,,,20,nan,1.0,1843
2066,1021,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05,0.093,0.007000000000000006,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,https://drive.google.com/file/d/10O1iKjVO8mMgXHOBAqga4HH4Kcd4suEb/view?usp=sharing,0,2019,"Beukou, G. B., Sombambo, M,. Nzooh Dongmo, Z. L., N’Goran, K. P., Hessana, D., Sebogo, L., Mengamenya, A., (2019). Dynamique des populations des grands et moyens mammifères dans le segment Cameroun du paysage Tri-National de la Sangha. Rapport Technique, WWF, MINFOF, Cameroun: 75p.",,True,2023-03-06T10:10:48.352870Z,-1.0,2024-02-13T17:42:36.555095Z,11,1,1,2,nan,,,2,nan,1.0,1843
2067,1727,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11,0.13,0.09,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,https://drive.google.com/file/d/10O1iKjVO8mMgXHOBAqga4HH4Kcd4suEb/view?usp=sharing,0,2019,"Beukou, G. B., Sombambo, M,. Nzooh Dongmo, Z. L., N’Goran, K. P., Hessana, D., Sebogo, L., Mengamenya, A., (2019). Dynamique des populations des grands et moyens mammifères dans le segment Cameroun du paysage Tri-National de la Sangha. Rapport Technique, WWF, MINFOF, Cameroun: 75p.",,True,2023-03-08T10:47:27.181178Z,-1.0,2023-10-25T13:59:18.146336Z,28,1,1,2,nan,,,20,nan,1.0,1843
2068,110,153,2018-2020,-1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.78,2.73,1.17,3880.0,5928.0,2539.0,2.6,3.55,1.65,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,https://drive.google.com/file/d/10O1iKjVO8mMgXHOBAqga4HH4Kcd4suEb/view?usp=sharing,0,2019,"Beukou, G. B., Sombambo, M,. Nzooh Dongmo, Z. L., N’Goran, K. P., Hessana, D., Sebogo, L., Mengamenya, A., (2019). Dynamique des populations des grands et moyens mammifères dans le segment Cameroun du paysage Tri-National de la Sangha. Rapport Technique, WWF, MINFOF, Cameroun: 75p.",,True,2022-12-16T09:49:11.427983Z,-1.0,2024-02-13T17:42:36.436790Z,46,1,1,2,nan,,,2,nan,1.0,1843
2069,2499,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.18,0.24,0.12,1078.0,1513.0,769.0,0.48,0.548,0.412,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,https://drive.google.com/open?id=18V_InNR7Th9xsPXiTmiP64K0323TXozs,0,2019,"N’Goran, K. P., Mbalampououm, A. A., LE-Duc Yéno, S., Mahoungou, S., Akenji Nji,L. (2019). Rapport de l'inventaire des grands et moyens mammifères  dans l'UFA TALA-TALA.WWF-Bureau Régional pour l’Afrique (WWF ROA); Bureau de Programme Pays du Gabon (GCPO); Espace TRIDOM Interzone Congo (ETIC): 52p.",,True,2023-07-24T16:25:43.343925Z,-1.0,2023-10-25T16:37:30.000180Z,43,1,3,8,nan,,,72,nan,1.0,1839
2070,2264,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02,0.027,0.013,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,https://drive.google.com/open?id=18V_InNR7Th9xsPXiTmiP64K0323TXozs,0,2019,"N’Goran, K. P., Mbalampououm, A. A., LE-Duc Yéno, S., Mahoungou, S., Akenji Nji,L. (2019). Rapport de l'inventaire des grands et moyens mammifères  dans l'UFA TALA-TALA.WWF-Bureau Régional pour l’Afrique (WWF ROA); Bureau de Programme Pays du Gabon (GCPO); Espace TRIDOM Interzone Congo (ETIC): 52p.",,True,2023-07-24T15:37:18.589632Z,-1.0,2023-10-25T16:37:29.615688Z,9,1,3,8,nan,,,72,nan,1.0,1839
2071,943,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09,0.15,0.03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,https://drive.google.com/file/d/10O1iKjVO8mMgXHOBAqga4HH4Kcd4suEb/view?usp=sharing,0,2019,"Beukou, G. B., Sombambo, M,. Nzooh Dongmo, Z. L., N’Goran, K. P., Hessana, D., Sebogo, L., Mengamenya, A., (2019). Dynamique des populations des grands et moyens mammifères dans le segment Cameroun du paysage Tri-National de la Sangha. Rapport Technique, WWF, MINFOF, Cameroun: 75p.",,True,2023-03-06T10:10:46.299518Z,-1.0,2024-02-13T17:42:36.470141Z,5,1,1,2,nan,,,2,nan,1.0,1843
2072,2323,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02,0.028,0.012,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,https://drive.google.com/open?id=18V_InNR7Th9xsPXiTmiP64K0323TXozs,0,2019,"N’Goran, K. P., Mbalampououm, A. A., LE-Duc Yéno, S., Mahoungou, S., Akenji Nji,L. (2019). Rapport de l'inventaire des grands et moyens mammifères  dans l'UFA TALA-TALA.WWF-Bureau Régional pour l’Afrique (WWF ROA); Bureau de Programme Pays du Gabon (GCPO); Espace TRIDOM Interzone Congo (ETIC): 52p.",,True,2023-07-24T15:37:19.927342Z,-1.0,2023-10-25T16:37:29.717906Z,41,1,3,8,nan,,,72,nan,1.0,1839
2073,1731,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.514,0.6,0.428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,https://drive.google.com/file/d/10O1iKjVO8mMgXHOBAqga4HH4Kcd4suEb/view?usp=sharing,0,2019,"Beukou, G. B., Sombambo, M,. Nzooh Dongmo, Z. L., N’Goran, K. P., Hessana, D., Sebogo, L., Mengamenya, A., (2019). Dynamique des populations des grands et moyens mammifères dans le segment Cameroun du paysage Tri-National de la Sangha. Rapport Technique, WWF, MINFOF, Cameroun: 75p.",,True,2023-03-08T10:47:27.287628Z,-1.0,2023-10-25T13:59:25.231036Z,13,1,1,2,nan,,,20,nan,1.0,1843
2074,3165,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.899,1.693,0.899,7610.0,10442.0,5546.0,0.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,https://drive.google.com/open?id=18V_InNR7Th9xsPXiTmiP64K0323TXozs,0,2019,"N’Goran, K. P., Mbalampououm, A. A., LE-Duc Yéno, S., Mahoungou, S., Akenji Nji,L. (2019). Rapport de l'inventaire des grands et moyens mammifères  dans l'UFA TALA-TALA.WWF-Bureau Régional pour l’Afrique (WWF ROA); Bureau de Programme Pays du Gabon (GCPO); Espace TRIDOM Interzone Congo (ETIC): 52p.",,True,2023-07-25T12:40:06.534649Z,-1.0,2023-10-25T16:37:30.676992Z,29,1,3,8,nan,,,72,nan,1.0,1839
2075,108,153,2018-2020,-1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.34,0.54,0.22,744.0,1173.0,472.0,0.81,1.16,0.4600000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,https://drive.google.com/file/d/10O1iKjVO8mMgXHOBAqga4HH4Kcd4suEb/view?usp=sharing,0,2019,"Beukou, G. B., Sombambo, M,. Nzooh Dongmo, Z. L., N’Goran, K. P., Hessana, D., Sebogo, L., Mengamenya, A., (2019). Dynamique des populations des grands et moyens mammifères dans le segment Cameroun du paysage Tri-National de la Sangha. Rapport Technique, WWF, MINFOF, Cameroun: 75p.",,True,2022-12-16T09:49:11.382887Z,-1.0,2024-02-13T17:42:36.366225Z,43,1,1,2,nan,,,2,nan,1.0,1843
2076,107,153,2018-2020,-1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.44,0.73,0.27,960.0,1594.0,578.0,5.236,7.021,3.451,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,https://drive.google.com/file/d/10O1iKjVO8mMgXHOBAqga4HH4Kcd4suEb/view?usp=sharing,0,2019,"Beukou, G. B., Sombambo, M,. Nzooh Dongmo, Z. L., N’Goran, K. P., Hessana, D., Sebogo, L., Mengamenya, A., (2019). Dynamique des populations des grands et moyens mammifères dans le segment Cameroun du paysage Tri-National de la Sangha. Rapport Technique, WWF, MINFOF, Cameroun: 75p.",,True,2022-12-16T09:49:11.358797Z,-1.0,2024-02-13T17:42:36.326361Z,44,1,1,2,nan,,,2,nan,1.0,1843
2077,3109,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01,0.014,0.006,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,https://drive.google.com/open?id=18V_InNR7Th9xsPXiTmiP64K0323TXozs,0,2019,"N’Goran, K. P., Mbalampououm, A. A., LE-Duc Yéno, S., Mahoungou, S., Akenji Nji,L. (2019). Rapport de l'inventaire des grands et moyens mammifères  dans l'UFA TALA-TALA.WWF-Bureau Régional pour l’Afrique (WWF ROA); Bureau de Programme Pays du Gabon (GCPO); Espace TRIDOM Interzone Congo (ETIC): 52p.",,True,2023-07-25T12:40:05.071000Z,-1.0,2023-10-25T16:37:30.627632Z,28,1,3,8,nan,,,72,nan,1.0,1839
2078,1739,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.736,0.86,0.612,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,https://drive.google.com/file/d/10O1iKjVO8mMgXHOBAqga4HH4Kcd4suEb/view?usp=sharing,0,2019,"Beukou, G. B., Sombambo, M,. Nzooh Dongmo, Z. L., N’Goran, K. P., Hessana, D., Sebogo, L., Mengamenya, A., (2019). Dynamique des populations des grands et moyens mammifères dans le segment Cameroun du paysage Tri-National de la Sangha. Rapport Technique, WWF, MINFOF, Cameroun: 75p.",,True,2023-03-08T10:47:27.498396Z,-1.0,2023-10-25T13:59:27.171524Z,6,1,1,2,nan,,,20,nan,1.0,1843
2079,984,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.773,0.8310000000000001,0.715,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,0,0,2020,0,,True,2023-03-06T10:10:47.361026Z,-1.0,2023-10-13T11:48:36.121893Z,7,1,2,4,nan,,,15,nan,1.0,1843
2080,2213,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.863,1.043,0.683,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sector,0,0,2020,0,,True,2023-07-24T15:37:17.436377Z,-1.0,2023-10-13T11:48:41.690759Z,7,1,2,4,4.0,14.0,4.0,15,nan,1.0,1843
2081,2251,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.821,0.976,0.6659999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sector,0,0,2020,0,,True,2023-07-24T15:37:18.299287Z,-1.0,2023-10-13T11:48:41.737928Z,7,1,2,4,2.0,14.0,2.0,15,nan,1.0,1843
2082,2253,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.75,0.873,0.627,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sector,0,0,2020,0,,True,2023-07-24T15:37:18.341935Z,-1.0,2023-10-13T11:48:41.779927Z,7,1,2,4,3.0,14.0,3.0,15,nan,1.0,1843
2083,2255,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.041,0.082,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sector,0,0,2020,0,,True,2023-07-24T15:37:18.385303Z,-1.0,2023-10-13T11:48:41.828858Z,9,1,2,4,5.0,14.0,5.0,15,nan,1.0,1843
2084,2259,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.044,0.059,0.029,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,0,0,2020,0,,True,2023-07-24T15:37:18.481643Z,-1.0,2023-10-13T11:48:41.879015Z,9,1,2,4,nan,14.0,,162,nan,1.0,1843
2085,967,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.444,0.586,0.302,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sector,0,0,2020,0,,True,2023-03-06T10:10:46.922303Z,-1.0,2023-10-13T11:48:36.048067Z,6,1,2,4,6.0,1.0,6.0,15,nan,1.0,1843
2086,966,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.44,0.554,0.326,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,0,0,2020,0,,True,2023-03-06T10:10:46.896653Z,-1.0,2023-10-13T11:48:35.978625Z,6,1,2,4,nan,1.0,,159,nan,1.0,1843
2087,2260,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.095,0.139,0.051,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sector,0,0,2020,0,,True,2023-07-24T15:37:18.502856Z,-1.0,2023-10-13T11:48:41.925853Z,9,1,2,4,1.0,14.0,1.0,15,nan,1.0,1843
2088,2261,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.081,0.129,0.033,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sector,0,0,2020,0,,True,2023-07-24T15:37:18.524209Z,-1.0,2023-10-13T11:48:41.968219Z,9,1,2,4,4.0,14.0,4.0,15,nan,1.0,1843
2089,965,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.215,0.258,0.172,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,0,0,2020,0,,True,2023-03-06T10:10:46.870896Z,-1.0,2023-10-13T11:48:35.937139Z,6,1,2,4,nan,,,15,nan,1.0,1843
2090,2268,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.017,0.034,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sector,0,0,2020,0,,True,2023-07-24T15:37:18.679386Z,-1.0,2023-10-13T11:48:42.010374Z,9,1,2,4,3.0,14.0,3.0,15,nan,1.0,1843
2091,3546,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.039,0.066,0.012,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sector,0,0,2020,0,,True,2023-07-25T12:27:18.828264Z,-1.0,2023-10-13T11:48:44.955466Z,63,1,2,4,2.0,14.0,2.0,15,nan,1.0,1843
2092,2316,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.021,0.033,0.009000000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,0,0,2020,0,,True,2023-07-24T15:37:19.767497Z,-1.0,2023-10-13T11:48:42.047340Z,41,1,2,4,nan,14.0,,162,nan,1.0,1843
2093,954,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.074,0.119,0.029,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sector,0,0,2020,0,,True,2023-03-06T10:10:46.586009Z,-1.0,2023-10-13T11:48:35.848842Z,5,1,2,4,6.0,1.0,6.0,15,nan,1.0,1843
2094,2342,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.067,0.113,0.021,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sector,0,0,2020,0,,True,2023-07-24T15:37:20.342808Z,-1.0,2023-10-13T11:48:42.136334Z,41,1,2,4,3.0,14.0,3.0,15,nan,1.0,1843
2095,2347,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.071,0.12,0.02199999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sector,0,0,2020,0,,True,2023-07-24T15:37:20.460218Z,-1.0,2023-10-13T11:48:42.182292Z,13,1,2,4,5.0,14.0,5.0,15,nan,1.0,1843
2096,952,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.056,0.082,0.03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,0,0,2020,0,,True,2023-03-06T10:10:46.534406Z,-1.0,2023-10-13T11:48:35.788601Z,5,1,2,4,nan,1.0,,159,nan,1.0,1843
2097,951,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.059,0.074,0.044,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,0,0,2020,0,,True,2023-03-06T10:10:46.509128Z,-1.0,2023-10-13T11:48:35.746508Z,5,1,2,4,nan,,,15,nan,1.0,1843
2098,933,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.345,0.496,0.194,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sector,0,0,2020,0,,True,2023-03-06T10:10:46.033684Z,-1.0,2023-10-13T11:48:35.705074Z,1,1,2,4,7.0,1.0,7.0,15,nan,1.0,1843
2099,932,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.466,0.621,0.3110000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sector,0,0,2020,0,,True,2023-03-06T10:10:46.007785Z,-1.0,2023-10-13T11:48:35.661806Z,1,1,2,4,6.0,1.0,6.0,15,nan,1.0,1843
2100,930,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.179,0.215,0.143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,0,0,2020,0,,True,2023-03-06T10:10:45.953088Z,-1.0,2023-10-13T11:48:35.568689Z,1,1,2,4,nan,,,15,nan,1.0,1843
2101,2351,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.123,0.165,0.08099999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,0,0,2020,0,,True,2023-07-24T15:37:20.551198Z,-1.0,2023-10-13T11:48:42.219694Z,13,1,2,4,nan,14.0,,162,nan,1.0,1843
2102,2879,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.477,0.6819999999999999,0.272,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sector,0,0,2020,0,,True,2023-07-25T12:55:57.501312Z,-1.0,2023-10-13T11:48:47.729682Z,45,1,2,4,1.0,14.0,1.0,15,nan,1.0,1843
2103,751,184,2018-2020,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.537,0.669,0.405,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,0,0,2020,0,,True,2022-12-16T09:49:13.885964Z,-1.0,2023-10-13T11:48:35.351878Z,43,1,2,4,nan,1.0,,159,nan,1.0,1843
2104,750,184,2018-2020,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.388,0.588,0.255,486.0,737.0,320.0,8.346,9.433,7.259,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,0,0,2020,0,,True,2022-12-16T09:49:13.862602Z,-1.0,2023-10-13T11:48:35.309700Z,44,1,2,4,nan,1.0,,159,nan,1.0,1843
2105,737,183,2018-2020,-1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.373,0.528,0.264,1727.0,2444.0,1221.0,1.0,1.29,0.72,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,0,0,2020,0,,True,2022-12-16T09:49:13.640748Z,-1.0,2023-10-13T11:48:35.269604Z,46,1,2,4,nan,,,15,nan,1.0,1843
2106,732,-1,-,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,0,0,2020,0,,True,2022-12-16T09:49:13.487990Z,-1.0,2023-10-13T11:48:35.167158Z,53,1,2,4,nan,,,20,nan,5.0,1843
2107,2881,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.151,0.234,0.06799999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sector,0,0,2020,0,,True,2023-07-25T12:55:57.542135Z,-1.0,2023-10-13T11:48:47.781406Z,45,1,2,4,4.0,14.0,4.0,15,nan,1.0,1843
2108,146,179,-,0,0,460960.0,-1.0,-1.0,501.0,40.0,92.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,0,0,2020,0,,True,2022-12-16T09:49:12.338830Z,-1.0,2023-10-13T08:17:54.233347Z,53,1,1,1,nan,,,20,nan,1.0,1838
2109,691,-1,-,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,0,0,2020,0,,True,2022-12-16T09:49:12.361613Z,-1.0,2023-10-13T08:17:54.273445Z,53,1,1,1,nan,,,20,nan,1.0,1838
2110,729,-1,-,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,0,0,2020,0,,True,2022-12-16T09:49:13.399618Z,-1.0,2023-10-13T11:48:35.126052Z,53,1,2,4,nan,,,20,nan,2.0,1843
2111,2938,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.695,0.944,0.446,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sector,0,0,2020,0,,True,2023-07-25T12:55:59.019374Z,-1.0,2023-10-13T11:48:47.834227Z,45,1,2,4,2.0,14.0,2.0,15,nan,1.0,1843
2112,727,-1,-,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,0,0,2020,0,,True,2022-12-16T09:49:13.350217Z,-1.0,2023-10-13T11:48:35.050939Z,53,1,2,4,nan,,,20,nan,1.0,1843
2113,692,-1,-,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,0,0,2020,0,,True,2022-12-16T09:49:12.384902Z,-1.0,2023-10-13T08:17:54.324471Z,53,1,1,1,nan,,,20,nan,7.0,1838
2114,154,157,-,0,0,2461444.0,-1.0,-1.0,310.18,12.0,398.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,0,0,2020,0,,True,2022-12-16T09:49:12.168255Z,-1.0,2023-10-13T12:07:30.819143Z,53,1,4,14,nan,,,20,nan,1.0,1847
